id,data
272,"{'марка': 'Mitsubishi', 'модель': 'Outlander', 'тариф': 'комфорт+', 'аренда': 2500}"
273,"{'марка': 'Renault', 'модель': 'Logan', 'тариф': 'эконом', 'аренда': 1650}"
274,"{'марка': 'Hyundai', 'модель': 'Solaris', 'тариф': 'эконом', 'аренда': 1450}"
275,"{'марка': 'Geely', 'модель': 'Emgrand', 'тариф': 'комфорт', 'аренда': 1750}"
276,"{'марка': 'Skoda', 'модель': 'Octavia', 'тариф': 'комфорт+', 'аренда': 2100}"
277,"{'марка': 'Geely', 'модель': 'MK', 'тариф': 'эконом', 'аренда': 1500}"
278,"{'марка': 'Geely', 'модель': 'MK', 'тариф': 'эконом', 'аренда': 1800}"
279,"{'марка': 'Fiat', 'модель': 'Panda', 'тариф': 'эконом', 'аренда': 1550}"
280,"{'марка': 'Lada', 'модель': 'Granta', 'тариф': 'эконом', 'аренда': 1500}"
281,"{'марка': 'Kia', 'модель': 'Rio', 'тариф': 'эконом', 'аренда': 1550}"
282,"{'марка': 'Datsun', 'модель': 'on-DO', 'тариф': 'эконом', 'аренда': 1450}"
283,"{'марка': 'Nissan', 'модель': 'Qashqai', 'тариф': 'комфорт+', 'аренда': 3500}"
284,"{'марка': 'Volkswagen', 'модель': 'Polo', 'тариф': 'эконом', 'аренда': 1750}"
285,"{'марка': 'Geely', 'модель': 'Emgrand', 'тариф': 'комфорт', 'аренда': 1650}"
286,"{'марка': 'Volkswagen', 'модель': 'Polo', 'тариф': 'эконом', 'аренда': 1800}"
287,"{'марка': 'Mazda', 'модель': '3', 'тариф': 'комфорт', 'аренда': 2400}"
288,"{'марка': 'Toyota', 'модель': 'Camry', 'тариф': 'комфорт+', 'аренда': 2800}"
289,"{'марка': 'Chery', 'модель': 'Tiggo 4', 'тариф': 'комфорт', 'аренда': 1950}"
290,"{'марка': 'Mazda', 'модель': '3', 'тариф': 'комфорт', 'аренда': 2350}"
291,"{'марка': 'Volkswagen', 'модель': 'Polo', 'тариф': 'эконом', 'аренда': 1800}"
292,"{'марка': 'Datsun', 'модель': 'on-DO', 'тариф': 'эконом', 'аренда': 1550}"
293,"{'марка': 'Mitsubishi', 'модель': 'Outlander', 'тариф': 'комфорт+', 'аренда': 2750}"
294,"{'марка': 'Hyundai', 'модель': 'Elantra', 'тариф': 'комфорт', 'аренда': 2050}"
295,"{'марка': 'Volkswagen', 'модель': 'Polo', 'тариф': 'эконом', 'аренда': 1350}"
296,"{'марка': 'Mazda', 'модель': '6', 'тариф': 'комфорт+', 'аренда': 2200}"
297,"{'марка': 'Nissan', 'модель': 'Qashqai', 'тариф': 'комфорт+', 'аренда': 2450}"
298,"{'марка': 'Volkswagen', 'модель': 'Jetta', 'тариф': 'комфорт', 'аренда': 1900}"
299,"{'марка': 'Renault', 'модель': 'Logan', 'тариф': 'эконом', 'аренда': 1550}"
300,"{'марка': 'Geely', 'модель': 'Atlas', 'тариф': 'комфорт+', 'аренда': 2050}"
301,"{'марка': 'Skoda', 'модель': 'Rapid', 'тариф': 'комфорт', 'аренда': 2000}"
302,"{'марка': 'Mitsubishi', 'модель': 'Outlander', 'тариф': 'комфорт+', 'аренда': 3050}"
303,"{'марка': 'Renault', 'модель': 'Logan', 'тариф': 'эконом', 'аренда': 1550}"
304,"{'марка': 'Lada', 'модель': 'Granta', 'тариф': 'эконом', 'аренда': 1500}"
305,"{'марка': 'Geely', 'модель': 'MK', 'тариф': 'эконом', 'аренда': 1200}"
306,"{'марка': 'Geely', 'модель': 'MK', 'тариф': 'эконом', 'аренда': 1600}"
307,"{'марка': 'Hyundai', 'модель': 'Solaris', 'тариф': 'эконом', 'аренда': 1250}"
308,"{'марка': 'Kia', 'модель': 'Rio', 'тариф': 'эконом', 'аренда': 1500}"
309,"{'марка': 'Chevrolet', 'модель': 'Spark', 'тариф': 'эконом', 'аренда': 1450}"
310,"{'марка': 'Skoda', 'модель': 'Rapid', 'тариф': 'комфорт', 'аренда': 2200}"
311,"{'марка': 'Volkswagen', 'модель': 'Polo', 'тариф': 'эконом', 'аренда': 1200}"
312,"{'марка': 'Datsun', 'модель': 'on-DO', 'тариф': 'эконом', 'аренда': 1750}"
313,"{'марка': 'Skoda', 'модель': 'Rapid', 'тариф': 'комфорт', 'аренда': 1850}"
314,"{'марка': 'Fiat', 'модель': 'Panda', 'тариф': 'эконом', 'аренда': 1400}"
315,"{'марка': 'Geely', 'модель': 'MK', 'тариф': 'эконом', 'аренда': 1650}"
316,"{'марка': 'Renault', 'модель': 'Logan', 'тариф': 'эконом', 'аренда': 1400}"
317,"{'марка': 'Opel', 'модель': 'Astra', 'тариф': 'комфорт', 'аренда': 2450}"
318,"{'марка': 'Peugeot', 'модель': '508', 'тариф': 'комфорт+', 'аренда': 2900}"
319,"{'марка': 'Ford', 'модель': 'Mondeo', 'тариф': 'комфорт+', 'аренда': 3250}"
320,"{'марка': 'Geely', 'модель': 'MK', 'тариф': 'эконом', 'аренда': 1600}"
321,"{'марка': 'Geely', 'модель': 'MK', 'тариф': 'эконом', 'аренда': 1650}"
322,"{'марка': 'Geely', 'модель': 'Atlas', 'тариф': 'комфорт+', 'аренда': 2950}"
323,"{'марка': 'Peugeot', 'модель': '508', 'тариф': 'комфорт+', 'аренда': 3450}"
324,"{'марка': 'Honda', 'модель': 'Accord', 'тариф': 'комфорт+', 'аренда': 3450}"
325,"{'марка': 'Geely', 'модель': 'MK', 'тариф': 'эконом', 'аренда': 1650}"
326,"{'марка': 'Hyundai', 'модель': 'Solaris', 'тариф': 'эконом', 'аренда': 1400}"
327,"{'марка': 'Chery', 'модель': 'Tiggo 2', 'тариф': 'эконом', 'аренда': 1400}"
328,"{'марка': 'Hyundai', 'модель': 'Solaris', 'тариф': 'эконом', 'аренда': 1600}"
329,"{'марка': 'Nissan', 'модель': 'Qashqai', 'тариф': 'комфорт+', 'аренда': 2850}"
330,"{'марка': 'Lada', 'модель': 'Granta', 'тариф': 'эконом', 'аренда': 1350}"
331,"{'марка': 'Hyundai', 'модель': 'Solaris', 'тариф': 'эконом', 'аренда': 1600}"
332,"{'марка': 'Hyundai', 'модель': 'Solaris', 'тариф': 'эконом', 'аренда': 1550}"
333,"{'марка': 'Skoda', 'модель': 'Rapid', 'тариф': 'комфорт', 'аренда': 2200}"
334,"{'марка': 'Lada', 'модель': 'Granta', 'тариф': 'эконом', 'аренда': 1350}"
335,"{'марка': 'Ford', 'модель': 'Mondeo', 'тариф': 'комфорт+', 'аренда': 2100}"
336,"{'марка': 'Geely', 'модель': 'Atlas', 'тариф': 'комфорт+', 'аренда': 2200}"
337,"{'марка': 'Kia', 'модель': 'Optima', 'тариф': 'комфорт', 'аренда': 1850}"
338,"{'марка': 'Chery', 'модель': 'Tiggo 7', 'тариф': 'комфорт+', 'аренда': 2050}"
339,"{'марка': 'Chevrolet', 'модель': 'Spark', 'тариф': 'эконом', 'аренда': 1700}"
340,"{'марка': 'Toyota', 'модель': 'Camry', 'тариф': 'комфорт+', 'аренда': 3000}"
341,"{'марка': 'Datsun', 'модель': 'on-DO', 'тариф': 'эконом', 'аренда': 1750}"
342,"{'марка': 'Volkswagen', 'модель': 'Polo', 'тариф': 'эконом', 'аренда': 1200}"
343,"{'марка': 'Opel', 'модель': 'Astra', 'тариф': 'комфорт', 'аренда': 2450}"
344,"{'марка': 'Ford', 'модель': 'Mondeo', 'тариф': 'комфорт+', 'аренда': 3100}"
345,"{'марка': 'Lada', 'модель': 'Granta', 'тариф': 'эконом', 'аренда': 1800}"
346,"{'марка': 'Volkswagen', 'модель': 'Polo', 'тариф': 'эконом', 'аренда': 1750}"
347,"{'марка': 'Toyota', 'модель': 'Corolla', 'тариф': 'комфорт', 'аренда': 1850}"
348,"{'марка': 'Opel', 'модель': 'Astra', 'тариф': 'комфорт', 'аренда': 1600}"
349,"{'марка': 'Datsun', 'модель': 'on-DO', 'тариф': 'эконом', 'аренда': 1650}"
350,"{'марка': 'Lada', 'модель': 'Granta', 'тариф': 'эконом', 'аренда': 1450}"
351,"{'марка': 'Citroen', 'модель': 'C4', 'тариф': 'комфорт', 'аренда': 2500}"
352,"{'марка': 'Geely', 'модель': 'Atlas', 'тариф': 'комфорт+', 'аренда': 2000}"
353,"{'марка': 'Citroen', 'модель': 'C4', 'тариф': 'комфорт', 'аренда': 1850}"
354,"{'марка': 'Fiat', 'модель': 'Panda', 'тариф': 'эконом', 'аренда': 1600}"
355,"{'марка': 'Lada', 'модель': 'Granta', 'тариф': 'эконом', 'аренда': 1650}"
356,"{'марка': 'Lada', 'модель': 'Granta', 'тариф': 'эконом', 'аренда': 1250}"
357,"{'марка': 'Hyundai', 'модель': 'Elantra', 'тариф': 'комфорт', 'аренда': 2400}"
358,"{'марка': 'Chery', 'модель': 'Tiggo 2', 'тариф': 'эконом', 'аренда': 1800}"
359,"{'марка': 'Datsun', 'модель': 'on-DO', 'тариф': 'эконом', 'аренда': 1450}"
360,"{'марка': 'Mazda', 'модель': '3', 'тариф': 'комфорт', 'аренда': 2100}"
361,"{'марка': 'Chevrolet', 'модель': 'Spark', 'тариф': 'эконом', 'аренда': 1550}"
362,"{'марка': 'Chery', 'модель': 'Tiggo 2', 'тариф': 'эконом', 'аренда': 1350}"
363,"{'марка': 'Renault', 'модель': 'Logan', 'тариф': 'эконом', 'аренда': 1450}"
364,"{'марка': 'Geely', 'модель': 'MK', 'тариф': 'эконом', 'аренда': 1750}"
365,"{'марка': 'Mitsubishi', 'модель': 'Outlander', 'тариф': 'комфорт+', 'аренда': 3400}"
366,"{'марка': 'Volkswagen', 'модель': 'Polo', 'тариф': 'эконом', 'аренда': 1700}"
367,"{'марка': 'Chery', 'модель': 'Tiggo 2', 'тариф': 'эконом', 'аренда': 1250}"
368,"{'марка': 'Volkswagen', 'модель': 'Jetta', 'тариф': 'комфорт', 'аренда': 2150}"
369,"{'марка': 'Ford', 'модель': 'Mondeo', 'тариф': 'комфорт+', 'аренда': 2900}"
370,"{'марка': 'Peugeot', 'модель': '508', 'тариф': 'комфорт+', 'аренда': 2350}"
371,"{'марка': 'Peugeot', 'модель': '408', 'тариф': 'комфорт', 'аренда': 1950}"
372,"{'марка': 'Geely', 'модель': 'MK', 'тариф': 'эконом', 'аренда': 1450}"
373,"{'марка': 'Peugeot', 'модель': '408', 'тариф': 'комфорт', 'аренда': 2400}"
374,"{'марка': 'Chery', 'модель': 'Tiggo 4', 'тариф': 'комфорт', 'аренда': 2000}"
375,"{'марка': 'Daewoo', 'модель': 'Matiz', 'тариф': 'эконом', 'аренда': 1400}"
376,"{'марка': 'Daewoo', 'модель': 'Matiz', 'тариф': 'эконом', 'аренда': 1650}"
377,"{'марка': 'Honda', 'модель': 'Accord', 'тариф': 'комфорт+', 'аренда': 3100}"
378,"{'марка': 'Lada', 'модель': 'Granta', 'тариф': 'эконом', 'аренда': 1550}"
379,"{'марка': 'Mazda', 'модель': '6', 'тариф': 'комфорт+', 'аренда': 3300}"
380,"{'марка': 'Geely', 'модель': 'MK', 'тариф': 'эконом', 'аренда': 1350}"
381,"{'марка': 'Hyundai', 'модель': 'Solaris', 'тариф': 'эконом', 'аренда': 1650}"
382,"{'марка': 'Honda', 'модель': 'Civic', 'тариф': 'комфорт', 'аренда': 2500}"
383,"{'марка': 'Peugeot', 'модель': '508', 'тариф': 'комфорт+', 'аренда': 2850}"
384,"{'марка': 'Lada', 'модель': 'Granta', 'тариф': 'эконом', 'аренда': 1700}"
385,"{'марка': 'Chery', 'модель': 'Tiggo 2', 'тариф': 'эконом', 'аренда': 1350}"
386,"{'марка': 'Skoda', 'модель': 'Octavia', 'тариф': 'комфорт+', 'аренда': 3050}"
387,"{'марка': 'Honda', 'модель': 'Accord', 'тариф': 'комфорт+', 'аренда': 2700}"
388,"{'марка': 'Chery', 'модель': 'Tiggo 2', 'тариф': 'эконом', 'аренда': 1700}"
389,"{'марка': 'Toyota', 'модель': 'Camry', 'тариф': 'комфорт+', 'аренда': 2150}"
390,"{'марка': 'Mitsubishi', 'модель': 'Outlander', 'тариф': 'комфорт+', 'аренда': 3200}"
391,"{'марка': 'Kia', 'модель': 'Rio', 'тариф': 'эконом', 'аренда': 1450}"
392,"{'марка': 'Suzuki', 'модель': 'Alto', 'тариф': 'эконом', 'аренда': 1700}"
393,"{'марка': 'Kia', 'модель': 'Optima', 'тариф': 'комфорт', 'аренда': 1900}"
394,"{'марка': 'Lada', 'модель': 'Granta', 'тариф': 'эконом', 'аренда': 1550}"
395,"{'марка': 'Lada', 'модель': 'Granta', 'тариф': 'эконом', 'аренда': 1700}"
396,"{'марка': 'Mazda', 'модель': '3', 'тариф': 'комфорт', 'аренда': 1750}"
397,"{'марка': 'Chery', 'модель': 'Tiggo 7', 'тариф': 'комфорт+', 'аренда': 2000}"
398,"{'марка': 'Volkswagen', 'модель': 'Passat', 'тариф': 'комфорт+', 'аренда': 2150}"
399,"{'марка': 'Chery', 'модель': 'Tiggo 7', 'тариф': 'комфорт+', 'аренда': 2300}"
400,"{'марка': 'Kia', 'модель': 'Optima', 'тариф': 'комфорт', 'аренда': 1800}"
401,"{'марка': 'Renault', 'модель': 'Logan', 'тариф': 'эконом', 'аренда': 1800}"
402,"{'марка': 'Kia', 'модель': 'Rio', 'тариф': 'эконом', 'аренда': 1400}"
403,"{'марка': 'Suzuki', 'модель': 'Alto', 'тариф': 'эконом', 'аренда': 1600}"
404,"{'марка': 'Hyundai', 'модель': 'Solaris', 'тариф': 'эконом', 'аренда': 1750}"
405,"{'марка': 'Mitsubishi', 'модель': 'Outlander', 'тариф': 'комфорт+', 'аренда': 2150}"
406,"{'марка': 'Geely', 'модель': 'MK', 'тариф': 'эконом', 'аренда': 1800}"
407,"{'марка': 'Citroen', 'модель': 'C4', 'тариф': 'комфорт', 'аренда': 2450}"
408,"{'марка': 'Datsun', 'модель': 'on-DO', 'тариф': 'эконом', 'аренда': 1650}"
409,"{'марка': 'Chery', 'модель': 'Tiggo 2', 'тариф': 'эконом', 'аренда': 1550}"
410,"{'марка': 'Hyundai', 'модель': 'Solaris', 'тариф': 'эконом', 'аренда': 1550}"
411,"{'марка': 'Chevrolet', 'модель': 'Spark', 'тариф': 'эконом', 'аренда': 1400}"
412,"{'марка': 'Toyota', 'модель': 'Corolla', 'тариф': 'комфорт', 'аренда': 1950}"
413,"{'марка': 'Mitsubishi', 'модель': 'Outlander', 'тариф': 'комфорт+', 'аренда': 2650}"
