taxist_id,date,orders_cnt,total_cost,total_service_fee,auto_id,tariff,rent_cost,driver_income,company_income
16,2024-09-27,7,2718,543.6,414,эконом,1350,824.4000000000001,1893.6
16,2024-09-28,13,12662,2532.4,414,эконом,1350,8779.6,3882.4
16,2024-09-29,8,3908,781.6,414,эконом,1350,1776.4,2131.6
16,2024-09-30,11,8557,1711.4,414,эконом,1350,5495.6,3061.4
17,2024-09-01,8,5960,1192.0,1723,эконом,1700,3068.0,2892.0
17,2024-09-03,17,10816,2163.2,1723,эконом,1700,6952.799999999999,3863.2
17,2024-09-04,13,9550,1910.0,1723,эконом,1700,5940.0,3610.0
17,2024-09-05,5,2547,509.4,1723,эконом,1700,337.5999999999999,2209.4
17,2024-09-07,7,2367,473.4,1723,эконом,1700,193.5999999999999,2173.4
17,2024-09-08,8,4642,928.4,1723,эконом,1700,2013.6,2628.4
17,2024-09-10,10,7649,1529.8,1723,эконом,1700,4419.2,3229.8
17,2024-09-11,17,15755,3151.0,1723,эконом,1700,10904.0,4851.0
17,2024-09-13,10,7311,1462.2,1723,эконом,1700,4148.8,3162.2
17,2024-09-14,13,5494,1098.8,1723,эконом,1700,2695.2,2798.8
17,2024-09-16,16,7443,1488.6000000000001,1723,эконом,1700,4254.4,3188.6000000000004
17,2024-09-17,14,9385,1877.0,1723,эконом,1700,5808.0,3577.0
17,2024-09-18,5,3144,628.8,1723,эконом,1700,815.1999999999998,2328.8
17,2024-09-19,13,8638,1727.6,1723,эконом,1700,5210.4,3427.6
17,2024-09-20,7,3807,761.4,1723,эконом,1700,1345.6,2461.4
17,2024-09-21,11,6498,1299.6,1723,эконом,1700,3498.3999999999996,2999.6
17,2024-09-23,3,2716,543.2,1723,эконом,1700,472.8000000000002,2243.2
17,2024-09-24,8,4127,825.4000000000001,1723,эконом,1700,1601.6,2525.4
17,2024-09-25,9,4966,993.2,1723,эконом,1700,2272.8,2693.2
17,2024-09-28,11,7459,1491.8,1723,эконом,1700,4267.2,3191.8
17,2024-09-29,10,8647,1729.4,1723,эконом,1700,5217.6,3429.4
18,2024-09-01,2,464,92.80000000000001,891,эконом,1200,-828.8,1292.8
18,2024-09-02,7,5619,1123.8,891,эконом,1200,3295.2,2323.8
18,2024-09-03,7,3647,729.4,891,эконом,1200,1717.6,1929.4
18,2024-09-04,17,11329,2265.8,891,эконом,1200,7863.200000000001,3465.8
18,2024-09-05,6,2772,554.4000000000001,891,эконом,1200,1017.5999999999999,1754.4
18,2024-09-06,5,2562,512.4000000000001,891,эконом,1200,849.5999999999999,1712.4
18,2024-09-07,17,13205,2641.0,891,эконом,1200,9364.0,3841.0
18,2024-09-08,6,4143,828.6,891,эконом,1200,2114.4,2028.6
18,2024-09-09,10,4636,927.2,891,эконом,1200,2508.8,2127.2
18,2024-09-10,11,6139,1227.8,891,эконом,1200,3711.2,2427.8
18,2024-09-11,8,6572,1314.4,891,эконом,1200,4057.6000000000004,2514.4
18,2024-09-14,8,6457,1291.4,891,эконом,1200,3965.6000000000004,2491.4
18,2024-09-15,9,8159,1631.8000000000002,891,эконом,1200,5327.2,2831.8
18,2024-09-16,9,9283,1856.6,891,эконом,1200,6226.4,3056.6
18,2024-09-18,10,7122,1424.4,891,эконом,1200,4497.6,2624.4
18,2024-09-19,5,3536,707.2,891,эконом,1200,1628.8000000000002,1907.2
18,2024-09-20,11,9035,1807.0,891,эконом,1200,6028.0,3007.0
18,2024-09-21,6,4640,928.0,891,эконом,1200,2512.0,2128.0
18,2024-09-22,6,4154,830.8000000000001,891,эконом,1200,2123.2,2030.8000000000002
18,2024-09-24,9,6138,1227.6000000000001,891,эконом,1200,3710.3999999999996,2427.6000000000004
18,2024-09-25,8,5196,1039.2,891,эконом,1200,2956.8,2239.2
18,2024-09-26,13,7461,1492.2,891,эконом,1200,4768.8,2692.2
18,2024-09-27,9,5953,1190.6,891,эконом,1200,3562.3999999999996,2390.6
18,2024-09-28,12,7280,1456.0,891,эконом,1200,4624.0,2656.0
18,2024-09-29,11,6540,1308.0,891,эконом,1200,4032.0,2508.0
18,2024-09-30,13,7036,1407.2,891,эконом,1200,4428.8,2607.2
19,2024-09-02,9,4611,922.2,391,эконом,1450,2238.8,2372.2
19,2024-09-03,10,6310,1262.0,391,эконом,1450,3598.0,2712.0
19,2024-09-04,12,9750,1950.0000000000002,391,эконом,1450,6350.0,3400.0
19,2024-09-05,9,6300,1260.0,391,эконом,1450,3590.0,2710.0
19,2024-09-06,10,8754,1750.8,391,эконом,1450,5553.2,3200.8
19,2024-09-07,9,4496,899.2,391,эконом,1450,2146.8,2349.2
19,2024-09-08,13,6177,1235.4,391,эконом,1450,3491.6000000000004,2685.4
19,2024-09-09,9,4287,857.4000000000001,391,эконом,1450,1979.6,2307.4
19,2024-09-10,9,6538,1307.6000000000001,391,эконом,1450,3780.3999999999996,2757.6000000000004
19,2024-09-12,8,6682,1336.4,391,эконом,1450,3895.6000000000004,2786.4
19,2024-09-13,12,7791,1558.2,391,эконом,1450,4782.8,3008.2
19,2024-09-14,12,9426,1885.2,391,эконом,1450,6090.8,3335.2
19,2024-09-15,14,14126,2825.2,391,эконом,1450,9850.8,4275.2
19,2024-09-16,20,14957,2991.4,391,эконом,1450,10515.6,4441.4
19,2024-09-19,9,7512,1502.4,391,эконом,1450,4559.6,2952.4
19,2024-09-23,13,9995,1999.0,391,эконом,1450,6546.0,3449.0
19,2024-09-24,9,5903,1180.6000000000001,391,эконом,1450,3272.3999999999996,2630.6000000000004
19,2024-09-27,9,5372,1074.4,391,эконом,1450,2847.6000000000004,2524.4
19,2024-09-28,8,5616,1123.2,391,эконом,1450,3042.8,2573.2
19,2024-09-29,11,9106,1821.2,391,эконом,1450,5834.8,3271.2
20,2024-09-01,9,7234,1446.8,1262,эконом,1450,4337.2,2896.8
20,2024-09-02,13,7653,1530.6000000000001,1262,эконом,1450,4672.4,2980.6000000000004
20,2024-09-03,10,9045,1809.0,1262,эконом,1450,5786.0,3259.0
20,2024-09-04,6,4325,865.0,1262,эконом,1450,2010.0,2315.0
20,2024-09-07,13,8330,1666.0,1262,эконом,1450,5214.0,3116.0
20,2024-09-08,10,5398,1079.6000000000001,1262,эконом,1450,2868.3999999999996,2529.6000000000004
20,2024-09-09,7,5759,1151.8,1262,эконом,1450,3157.2,2601.8
20,2024-09-11,13,6439,1287.8000000000002,1262,эконом,1450,3701.2,2737.8
20,2024-09-12,7,3378,675.6,1262,эконом,1450,1252.4,2125.6
20,2024-09-13,12,10304,2060.8,1262,эконом,1450,6793.200000000001,3510.8
20,2024-09-14,12,8644,1728.8,1262,эконом,1450,5465.2,3178.8
20,2024-09-15,6,2404,480.8,1262,эконом,1450,473.20000000000005,1930.8
20,2024-09-19,8,3683,736.6,1262,эконом,1450,1496.4,2186.6
20,2024-09-21,6,4050,810.0,1262,эконом,1450,1790.0,2260.0
20,2024-09-22,4,2370,474.0,1262,эконом,1450,446.0,1924.0
20,2024-09-23,8,5757,1151.4,1262,эконом,1450,3155.6000000000004,2601.4
20,2024-09-24,7,5781,1156.2,1262,эконом,1450,3174.8,2606.2
20,2024-09-25,18,8807,1761.4,1262,эконом,1450,5595.6,3211.4
20,2024-09-26,9,6703,1340.6,1262,эконом,1450,3912.3999999999996,2790.6
20,2024-09-27,12,6216,1243.2,1262,эконом,1450,3522.8,2693.2
20,2024-09-29,10,7702,1540.4,1262,эконом,1450,4711.6,2990.4
20,2024-09-30,12,9015,1803.0,1262,эконом,1450,5762.0,3253.0
21,2024-09-01,17,9566,1913.2,208,эконом,1500,6152.8,3413.2
21,2024-09-02,10,4404,880.8,208,эконом,1500,2023.1999999999998,2380.8
21,2024-09-04,14,7536,1507.2,208,эконом,1500,4528.8,3007.2
21,2024-09-05,10,6432,1286.4,208,эконом,1500,3645.6000000000004,2786.4
21,2024-09-06,14,9570,1914.0,208,эконом,1500,6156.0,3414.0
21,2024-09-07,6,3898,779.6,208,эконом,1500,1618.4,2279.6
21,2024-09-08,18,11489,2297.8,208,эконом,1500,7691.200000000001,3797.8
21,2024-09-09,8,6062,1212.4,208,эконом,1500,3349.6000000000004,2712.4
21,2024-09-10,17,13070,2614.0,208,эконом,1500,8956.0,4114.0
21,2024-09-16,11,7412,1482.4,208,эконом,1500,4429.6,2982.4
21,2024-09-18,13,8462,1692.3999999999999,208,эконом,1500,5269.6,3192.3999999999996
21,2024-09-22,13,5918,1183.6000000000001,208,эконом,1500,3234.3999999999996,2683.6000000000004
21,2024-09-23,16,14158,2831.6,208,эконом,1500,9826.4,4331.6
21,2024-09-24,12,8183,1636.6,208,эконом,1500,5046.4,3136.6
21,2024-09-26,18,13031,2606.2000000000003,208,эконом,1500,8924.8,4106.200000000001
21,2024-09-27,16,8551,1710.2,208,эконом,1500,5340.8,3210.2
21,2024-09-30,14,11931,2386.2000000000003,208,эконом,1500,8044.799999999999,3886.2000000000003
22,2024-09-02,10,8854,1770.8,1263,эконом,1600,5483.2,3370.8
22,2024-09-03,10,9238,1847.6000000000001,1263,эконом,1600,5790.4,3447.6000000000004
22,2024-09-04,10,6355,1271.0,1263,эконом,1600,3484.0,2871.0
22,2024-09-05,12,6179,1235.8,1263,эконом,1600,3343.2,2835.8
22,2024-09-06,9,6483,1296.6000000000001,1263,эконом,1600,3586.3999999999996,2896.6000000000004
22,2024-09-07,7,7091,1418.2,1263,эконом,1600,4072.8,3018.2
22,2024-09-08,5,3441,688.2,1263,эконом,1600,1152.8000000000002,2288.2
22,2024-09-09,7,5081,1016.2,1263,эконом,1600,2464.8,2616.2
22,2024-09-10,5,4288,857.6,1263,эконом,1600,1830.4,2457.6
22,2024-09-11,9,6745,1349.0,1263,эконом,1600,3796.0,2949.0
22,2024-09-12,4,3234,646.8000000000001,1263,эконом,1600,987.1999999999998,2246.8
22,2024-09-13,9,5398,1079.6,1263,эконом,1600,2718.3999999999996,2679.6
22,2024-09-14,10,4590,918.0,1263,эконом,1600,2072.0,2518.0
22,2024-09-17,5,2245,449.0,1263,эконом,1600,196.0,2049.0
22,2024-09-18,11,6802,1360.4,1263,эконом,1600,3841.6000000000004,2960.4
22,2024-09-19,5,3912,782.4000000000001,1263,эконом,1600,1529.6,2382.4
22,2024-09-20,5,4103,820.6000000000001,1263,эконом,1600,1682.3999999999996,2420.6000000000004
22,2024-09-21,11,7962,1592.4,1263,эконом,1600,4769.6,3192.4
22,2024-09-22,7,6501,1300.2,1263,эконом,1600,3600.8,2900.2
22,2024-09-23,12,5463,1092.6000000000001,1263,эконом,1600,2770.3999999999996,2692.6000000000004
22,2024-09-24,7,5852,1170.4,1263,эконом,1600,3081.6000000000004,2770.4
22,2024-09-25,12,6925,1385.0,1263,эконом,1600,3940.0,2985.0
22,2024-09-26,6,5518,1103.6,1263,эконом,1600,2814.3999999999996,2703.6
22,2024-09-27,10,6565,1313.0,1263,эконом,1600,3652.0,2913.0
22,2024-09-28,7,5312,1062.4,1263,эконом,1600,2649.6000000000004,2662.4
22,2024-09-30,4,1315,263.0,1263,эконом,1600,-548.0,1863.0
23,2024-09-02,10,15037,3007.4,922,комфорт+,2350,9679.6,5357.4
23,2024-09-04,10,13600,2720.0,922,комфорт+,2350,8530.0,5070.0
23,2024-09-06,8,12106,2421.2000000000003,922,комфорт+,2350,7334.799999999999,4771.200000000001
23,2024-09-07,5,6537,1307.4,922,комфорт+,2350,2879.6000000000004,3657.4
23,2024-09-08,8,10685,2137.0,922,комфорт+,2350,6198.0,4487.0
23,2024-09-09,4,5842,1168.4,922,комфорт+,2350,2323.6000000000004,3518.4
23,2024-09-11,9,13531,2706.2000000000003,922,комфорт+,2350,8474.8,5056.200000000001
23,2024-09-14,6,8088,1617.6000000000001,922,комфорт+,2350,4120.4,3967.6000000000004
23,2024-09-15,12,19019,3803.8000000000006,922,комфорт+,2350,12865.199999999999,6153.800000000001
23,2024-09-17,7,11127,2225.4,922,комфорт+,2350,6551.6,4575.4
23,2024-09-18,12,20382,4076.4,922,комфорт+,2350,13955.6,6426.4
23,2024-09-20,16,27315,5463.0,922,комфорт+,2350,19502.0,7813.0
23,2024-09-23,9,13418,2683.6,922,комфорт+,2350,8384.4,5033.6
23,2024-09-24,11,14560,2912.0,922,комфорт+,2350,9298.0,5262.0
23,2024-09-26,11,16756,3351.2000000000003,922,комфорт+,2350,11054.8,5701.200000000001
23,2024-09-27,3,6808,1361.6,922,комфорт+,2350,3096.3999999999996,3711.6
23,2024-09-29,8,10605,2121.0,922,комфорт+,2350,6134.0,4471.0
24,2024-09-02,8,12280,2456.0,1443,комфорт,1700,8124.0,4156.0
24,2024-09-03,15,19808,3961.6000000000004,1443,комфорт,1700,14146.4,5661.6
24,2024-09-04,6,8901,1780.2,1443,комфорт,1700,5420.8,3480.2
24,2024-09-07,7,8736,1747.2,1443,комфорт,1700,5288.8,3447.2
24,2024-09-08,11,13139,2627.8,1443,комфорт,1700,8811.2,4327.8
24,2024-09-09,13,16054,3210.8,1443,комфорт,1700,11143.2,4910.8
24,2024-09-11,10,10619,2123.8,1443,комфорт,1700,6795.200000000001,3823.8
24,2024-09-12,19,24016,4803.2,1443,комфорт,1700,17512.8,6503.2
24,2024-09-13,12,14703,2940.6000000000004,1443,комфорт,1700,10062.4,4640.6
24,2024-09-14,16,15461,3092.2,1443,комфорт,1700,10668.8,4792.2
24,2024-09-15,10,14327,2865.4,1443,комфорт,1700,9761.6,4565.4
24,2024-09-16,20,26126,5225.200000000001,1443,комфорт,1700,19200.8,6925.200000000001
24,2024-09-17,15,18579,3715.8,1443,комфорт,1700,13163.2,5415.8
24,2024-09-20,7,5356,1071.2,1443,комфорт,1700,2584.8,2771.2
24,2024-09-21,11,10482,2096.4,1443,комфорт,1700,6685.6,3796.4
24,2024-09-25,10,14600,2920.0,1443,комфорт,1700,9980.0,4620.0
25,2024-09-01,5,7108,1421.6000000000001,731,комфорт+,3000,2686.3999999999996,4421.6
25,2024-09-02,4,5694,1138.8,731,комфорт+,3000,1555.1999999999998,4138.8
25,2024-09-03,3,4743,948.6,731,комфорт+,3000,794.4000000000001,3948.6
25,2024-09-06,3,3665,733.0,731,комфорт+,3000,-68.0,3733.0
25,2024-09-07,2,2187,437.4,731,комфорт+,3000,-1250.4,3437.4
25,2024-09-08,2,2829,565.8,731,комфорт+,3000,-736.8000000000002,3565.8
25,2024-09-09,3,1307,261.4,731,комфорт+,3000,-1954.4,3261.4
25,2024-09-10,1,2037,407.4,731,комфорт+,3000,-1370.4,3407.4
25,2024-09-12,4,3925,785.0,731,комфорт+,3000,140.0,3785.0
25,2024-09-13,1,2341,468.2000000000001,731,комфорт+,3000,-1127.2,3468.2000000000003
25,2024-09-14,8,12819,2563.8,731,комфорт+,3000,7255.200000000001,5563.8
25,2024-09-15,5,8594,1718.8000000000002,731,комфорт+,3000,3875.2,4718.8
25,2024-09-16,2,5300,1060.0,731,комфорт+,3000,1240.0,4060.0
25,2024-09-17,5,5953,1190.6000000000001,731,комфорт+,3000,1762.3999999999996,4190.6
25,2024-09-18,3,2016,403.20000000000005,731,комфорт+,3000,-1387.2,3403.2
25,2024-09-19,6,8248,1649.6000000000001,731,комфорт+,3000,3598.3999999999996,4649.6
25,2024-09-20,5,12000,2400.0,731,комфорт+,3000,6600.0,5400.0
25,2024-09-21,3,3015,603.0,731,комфорт+,3000,-588.0,3603.0
25,2024-09-22,7,11006,2201.2000000000003,731,комфорт+,3000,5804.799999999999,5201.200000000001
25,2024-09-24,6,9989,1997.8000000000002,731,комфорт+,3000,4991.2,4997.8
25,2024-09-25,4,1720,344.0,731,комфорт+,3000,-1624.0,3344.0
25,2024-09-26,6,9118,1823.6,731,комфорт+,3000,4294.4,4823.6
25,2024-09-27,12,11601,2320.2000000000003,731,комфорт+,3000,6280.799999999999,5320.200000000001
25,2024-09-28,5,9473,1894.6000000000001,731,комфорт+,3000,4578.4,4894.6
25,2024-09-30,5,9126,1825.2,731,комфорт+,3000,4300.8,4825.2
26,2024-09-01,10,16422,3284.4,1283,комфорт+,3000,10137.6,6284.4
26,2024-09-04,6,10098,2019.6000000000001,1283,комфорт+,3000,5078.4,5019.6
26,2024-09-06,8,10574,2114.8,1283,комфорт+,3000,5459.200000000001,5114.8
26,2024-09-07,8,15681,3136.2,1283,комфорт+,3000,9544.8,6136.2
26,2024-09-09,7,11203,2240.6,1283,комфорт+,3000,5962.4,5240.6
26,2024-09-10,8,10491,2098.2000000000003,1283,комфорт+,3000,5392.799999999999,5098.200000000001
26,2024-09-15,13,18470,3694.0,1283,комфорт+,3000,11776.0,6694.0
26,2024-09-18,13,21252,4250.400000000001,1283,комфорт+,3000,14001.599999999999,7250.400000000001
26,2024-09-19,8,14028,2805.6,1283,комфорт+,3000,8222.4,5805.6
26,2024-09-20,15,21760,4352.0,1283,комфорт+,3000,14408.0,7352.0
26,2024-09-21,13,18738,3747.6000000000004,1283,комфорт+,3000,11990.4,6747.6
26,2024-09-23,8,13510,2702.0,1283,комфорт+,3000,7808.0,5702.0
26,2024-09-25,10,13187,2637.4,1283,комфорт+,3000,7549.6,5637.4
26,2024-09-27,6,7293,1458.6000000000001,1283,комфорт+,3000,2834.3999999999996,4458.6
26,2024-09-28,12,13888,2777.6000000000004,1283,комфорт+,3000,8110.4,5777.6
26,2024-09-29,7,10292,2058.4,1283,комфорт+,3000,5233.6,5058.4
26,2024-09-30,10,18648,3729.6000000000004,1283,комфорт+,3000,11918.4,6729.6
27,2024-09-01,7,3343,668.6,1598,эконом,1350,1324.4,2018.6
27,2024-09-02,12,6532,1306.4,1598,эконом,1350,3875.6000000000004,2656.4
27,2024-09-03,11,9818,1963.6,1598,эконом,1350,6504.4,3313.6
27,2024-09-04,11,6977,1395.4,1598,эконом,1350,4231.6,2745.4
27,2024-09-06,4,4374,874.8000000000001,1598,эконом,1350,2149.2,2224.8
27,2024-09-11,10,4102,820.4000000000001,1598,эконом,1350,1931.6,2170.4
27,2024-09-12,13,7962,1592.4,1598,эконом,1350,5019.6,2942.4
27,2024-09-13,16,14110,2822.0000000000005,1598,эконом,1350,9938.0,4172.0
27,2024-09-15,12,7267,1453.4,1598,эконом,1350,4463.6,2803.4
27,2024-09-16,15,11505,2301.0,1598,эконом,1350,7854.0,3651.0
27,2024-09-17,8,5218,1043.6,1598,эконом,1350,2824.3999999999996,2393.6
27,2024-09-18,12,7334,1466.8000000000002,1598,эконом,1350,4517.2,2816.8
27,2024-09-19,9,6118,1223.6,1598,эконом,1350,3544.3999999999996,2573.6
27,2024-09-20,11,8941,1788.2,1598,эконом,1350,5802.8,3138.2
27,2024-09-22,16,12633,2526.6,1598,эконом,1350,8756.4,3876.6
27,2024-09-23,19,13000,2600.0,1598,эконом,1350,9050.0,3950.0
27,2024-09-24,15,9508,1901.6000000000001,1598,эконом,1350,6256.4,3251.6000000000004
27,2024-09-25,8,5892,1178.4,1598,эконом,1350,3363.6000000000004,2528.4
27,2024-09-26,12,10208,2041.6000000000001,1598,эконом,1350,6816.4,3391.6000000000004
27,2024-09-27,7,4839,967.8,1598,эконом,1350,2521.2,2317.8
27,2024-09-29,8,5377,1075.4,1598,эконом,1350,2951.6000000000004,2425.4
27,2024-09-30,10,6907,1381.4,1598,эконом,1350,4175.6,2731.4
28,2024-09-01,5,4777,955.4000000000001,741,эконом,1550,2271.6,2505.4
28,2024-09-03,13,10212,2042.4,741,эконом,1550,6619.6,3592.4
28,2024-09-05,10,7192,1438.4,741,эконом,1550,4203.6,2988.4
28,2024-09-08,12,7363,1472.6000000000001,741,эконом,1550,4340.4,3022.6000000000004
28,2024-09-09,6,5400,1080.0,741,эконом,1550,2770.0,2630.0
28,2024-09-10,5,3529,705.8,741,эконом,1550,1273.1999999999998,2255.8
28,2024-09-11,6,3714,742.8000000000001,741,эконом,1550,1421.1999999999998,2292.8
28,2024-09-12,11,7724,1544.8000000000002,741,эконом,1550,4629.2,3094.8
28,2024-09-13,9,7557,1511.4,741,эконом,1550,4495.6,3061.4
28,2024-09-14,6,2767,553.4,741,эконом,1550,663.5999999999999,2103.4
28,2024-09-15,12,7243,1448.6000000000001,741,эконом,1550,4244.4,2998.6000000000004
28,2024-09-16,11,5868,1173.6,741,эконом,1550,3144.3999999999996,2723.6
28,2024-09-18,10,5673,1134.6000000000001,741,эконом,1550,2988.3999999999996,2684.6000000000004
28,2024-09-20,14,8353,1670.6000000000001,741,эконом,1550,5132.4,3220.6000000000004
28,2024-09-22,12,8713,1742.6000000000001,741,эконом,1550,5420.4,3292.6000000000004
28,2024-09-23,10,7892,1578.3999999999999,741,эконом,1550,4763.6,3128.3999999999996
28,2024-09-24,10,6083,1216.6000000000001,741,эконом,1550,3316.3999999999996,2766.6000000000004
28,2024-09-25,9,7662,1532.4,741,эконом,1550,4579.6,3082.4
28,2024-09-26,12,7705,1541.0,741,эконом,1550,4614.0,3091.0
28,2024-09-27,11,5139,1027.8,741,эконом,1550,2561.2,2577.8
28,2024-09-28,7,5455,1091.0,741,эконом,1550,2814.0,2641.0
28,2024-09-29,8,4748,949.6,741,эконом,1550,2248.4,2499.6
28,2024-09-30,7,4022,804.4,741,эконом,1550,1667.6,2354.4
29,2024-09-04,7,8666,1733.2,768,комфорт,2150,4782.8,3883.2
29,2024-09-05,6,5567,1113.4,768,комфорт,2150,2303.6000000000004,3263.4
29,2024-09-06,7,6722,1344.4,768,комфорт,2150,3227.6000000000004,3494.4
29,2024-09-07,8,6724,1344.8,768,комфорт,2150,3229.2,3494.8
29,2024-09-08,11,12818,2563.6,768,комфорт,2150,8104.4,4713.6
29,2024-09-09,12,16621,3324.2000000000003,768,комфорт,2150,11146.8,5474.200000000001
29,2024-09-11,10,17381,3476.2000000000003,768,комфорт,2150,11754.8,5626.200000000001
29,2024-09-12,7,7374,1474.8,768,комфорт,2150,3749.2,3624.8
29,2024-09-13,8,8759,1751.8,768,комфорт,2150,4857.2,3901.8
29,2024-09-14,5,8032,1606.3999999999999,768,комфорт,2150,4275.6,3756.3999999999996
29,2024-09-17,10,13456,2691.2,768,комфорт,2150,8614.8,4841.2
29,2024-09-18,8,5848,1169.6,768,комфорт,2150,2528.3999999999996,3319.6
29,2024-09-21,7,10472,2094.4,768,комфорт,2150,6227.6,4244.4
29,2024-09-22,11,9799,1959.8000000000002,768,комфорт,2150,5689.2,4109.8
29,2024-09-24,7,8840,1768.0,768,комфорт,2150,4922.0,3918.0
29,2024-09-27,10,12571,2514.2,768,комфорт,2150,7906.799999999999,4664.2
29,2024-09-28,11,20013,4002.6000000000004,768,комфорт,2150,13860.4,6152.6
29,2024-09-30,13,15823,3164.6000000000004,768,комфорт,2150,10508.4,5314.6
30,2024-09-01,2,3381,676.2,952,комфорт+,3000,-295.1999999999998,3676.2
30,2024-09-02,3,6828,1365.6000000000001,952,комфорт+,3000,2462.3999999999996,4365.6
